Country, Variable, Unit, Symbol,"""2020"""
Uzbekistan, Overlap between surface water and groundwater,10^9 m3/year, I,2
Uzbekistan, Overlap: between surface water and groundwater,10^9 m3/year, I,2
Uzbekistan, Produced municipal wastewater,10^9 m3/year, I,0.34
Uzbekistan,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3, E,14.77
Uzbekistan,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3, E,0.43
Uzbekistan,SDG 6.4.1. Services Water Use Efficiency,US$/m3, E,16.52
Uzbekistan,SDG 6.4.1. Water Use Efficiency,US$/m3, I,1.6
Uzbekistan,SDG 6.4.2. Water Stress, %, E,168.92
Uzbekistan, Seasonal variability (WRI), , I,3.2
Uzbekistan, Surface water produced internally,10^9 m3/year, I,9.54
Uzbekistan, Surface water: accounted flow of border rivers,10^9 m3/year, I, 
Uzbekistan, Surface water: accounted inflow,10^9 m3/year, I,65.65
Uzbekistan, Surface water: entering the country (total),10^9 m3/year, I,102.2
Uzbekistan, Surface water: inflow not submitted to treaties,10^9 m3/year, I, 
Uzbekistan, Surface water: inflow secured through treaties,10^9 m3/year, I,65.65
Uzbekistan, Surface water: inflow submitted to treaties,10^9 m3/year, I,102.2
Uzbekistan, Surface water: leaving the country to other countries (total),10^9 m3/year, I,99.35
Uzbekistan, Surface water: outflow to other countries secured through treaties,10^9 m3/year, I,33.12
Uzbekistan, Surface water: outflow to other countries submitted to treaties,10^9 m3/year, I,99.35
Uzbekistan, Surface water: total external renewable,10^9 m3/year, I,32.53
Uzbekistan, Total dam capacity,km3, E,22.01
Uzbekistan, Total freshwater withdrawal,10^9 m3/year, E,58.9
Uzbekistan, Total internal renewable water resources (IRWR),10^9 m3/year, I,16.34
Uzbekistan, Total internal renewable water resources per capita,m3/inhab/year, E,488.21
Uzbekistan, Total renewable groundwater,10^9 m3/year, I,8.8
Uzbekistan, Total renewable surface water,10^9 m3/year, I,42.07
Uzbekistan, Total renewable water resources,10^9 m3/year, I,48.87
Uzbekistan, Total renewable water resources per capita,m3/inhab/year, E,1460.15
Uzbekistan, Total water withdrawal,10^9 m3/year, I,58.9
Uzbekistan, Total water withdrawal per capita,m3/inhab/year, E,1759.83
Uzbekistan, Water resources: total external renewable,10^9 m3/year, I,32.53
Uzbekistan, Water withdrawal for aquaculture,10^9 m3/year, I,0.66
Viet Nam, Agricultural water withdrawal,10^9 m3/year, I,77.75
Viet Nam, Agricultural water withdrawal as % of total renewable water resources, %, I,8.79
Viet Nam, Agricultural water withdrawal as % of total water withdrawal, %, I,94.78
Viet Nam, Area equipped for irrigation by direct use of not treated municipal wastewater,1000 ha, I,5.9
Viet Nam, Capacity of the municipal wastewater treatment facilities,10^9 m3/year, I,0.42
Viet Nam, Collected municipal wastewater,10^9 m3/year, I,0.2
Viet Nam, Dam capacity per capita,m3/inhab, E,459.38
Viet Nam, Dependency ratio, %, I,59.35
Viet Nam, Direct use of treated municipal wastewater,10^9 m3/year, I,0.17
Viet Nam, Environmental Flow Requirements,10^9 m3/year, I,432.6
Viet Nam, Exploitable: regular renewable groundwater,10^9 m3/year, I,4.67
Viet Nam, Exploitable: regular renewable surface water,10^9 m3/year, I,367.2
Viet Nam, Exploitable: total renewable surface water,10^9 m3/year, I,367.2
Viet Nam, Fresh groundwater withdrawal,10^9 m3/year, I,1.4
Viet Nam, Fresh surface water withdrawal,10^9 m3/year, I,80.46
Viet Nam, Groundwater produced internally,10^9 m3/year, I,71.42
Viet Nam, Groundwater: accounted inflow,10^9 m3/year, I, 
Viet Nam, Groundwater: accounted outflow to other countries,10^9 m3/year, I, 
Viet Nam, Groundwater: entering the country (total),10^9 m3/year, I, 
Viet Nam, Groundwater: leaving the country to other countries (total),10^9 m3/year, I, 
Viet Nam, Industrial water withdrawal,10^9 m3/year, I,3.07
Viet Nam, Industrial water withdrawal as % of total water withdrawal, %, I,3.75
Viet Nam, Interannual variability (WRI), , I,0.7
Viet Nam, Irrigation water requirement,10^9 m3/year, I,29.24
Viet Nam, Long-term average annual precipitation in depth, mm/year, I,1821
Viet Nam, Long-term average annual precipitation in volume,10^9 m3/year, I,603.17
Viet Nam,MDG 7.5. Freshwater withdrawal as % of total renewable water resources, %, I,9.26
Viet Nam, Municipal water withdrawal,10^9 m3/year, I,1.21
Viet Nam, Municipal water withdrawal as % of total withdrawal, %, I,1.47
Viet Nam, National Rainfall Index (NRI), mm/year, I,1991
Viet Nam, Not treated municipal wastewater,10^9 m3/year, I,1.77
Viet Nam, Number of municipal wastewater treatment facilities, , I,34
Viet Nam, Overlap between surface water and groundwater,10^9 m3/year, I,35
Viet Nam, Overlap: between surface water and groundwater,10^9 m3/year, I,35
Viet Nam, Produced municipal wastewater,10^9 m3/year, I,1.97
Viet Nam,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3, E,23.91
Viet Nam,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3, E,0.27
Viet Nam,SDG 6.4.1. Services Water Use Efficiency,US$/m3, E,100.56
Viet Nam,SDG 6.4.1. Water Use Efficiency,US$/m3, I,2.63
Viet Nam,SDG 6.4.2. Water Stress, %, E,18.13
Viet Nam, Seasonal variability (WRI), , I,3.2
Viet Nam, Surface water produced internally,10^9 m3/year, I,323
Viet Nam, Surface water: accounted flow of border rivers,10^9 m3/year, I, 
Viet Nam, Surface water: accounted inflow,10^9 m3/year, I,524.7
Viet Nam, Surface water: entering the country (total),10^9 m3/year, I,524.7
Viet Nam, Surface water: inflow not submitted to treaties,10^9 m3/year, I,524.7
Viet Nam, Surface water: inflow secured through treaties,10^9 m3/year, I, 
Viet Nam, Surface water: inflow submitted to treaties,10^9 m3/year, I, 
Viet Nam, Surface water: leaving the country to other countries (total),10^9 m3/year, I,37.15
Viet Nam, Surface water: outflow to other countries not submitted to treaties,10^9 m3/year, I,37.15
Viet Nam, Surface water: outflow to other countries secured through treaties,10^9 m3/year, I, 
Viet Nam, Surface water: outflow to other countries submitted to treaties,10^9 m3/year, I, 
Viet Nam, Surface water: total external renewable,10^9 m3/year, I,524.7
Viet Nam, Surface water: total flow of border rivers,10^9 m3/year, I, 
Viet Nam, Total dam capacity,km3, E,44.72
Viet Nam, Total exploitable water resources,10^9 m3/year, E,371.87
Viet Nam, Total freshwater withdrawal,10^9 m3/year, I,81.86
Viet Nam, Total internal renewable water resources (IRWR),10^9 m3/year, I,359.42
Viet Nam, Total internal renewable water resources per capita,m3/inhab/year, E,3692.47
Viet Nam, Total renewable groundwater,10^9 m3/year, I,71.42
Viet Nam, Total renewable surface water,10^9 m3/year, I,847.7
Viet Nam, Total renewable water resources,10^9 m3/year, I,884.12
Viet Nam, Total renewable water resources per capita,m3/inhab/year, E,9082.94
Viet Nam, Total water withdrawal,10^9 m3/year, I,82.03
Viet Nam, Total water withdrawal per capita,m3/inhab/year, E,842.73
Viet Nam, Treated municipal wastewater,10^9 m3/year, I,0.2
Viet Nam, Water resources: total external renewable,10^9 m3/year, I,524.7
Yemen, Agricultural water withdrawal,10^9 m3/year, I,3.23
Yemen, Agricultural water withdrawal as % of total renewable water resources, %, I,154.05
Yemen, Agricultural water withdrawal as % of total water withdrawal, %, I,90.74
Yemen, Dam capacity per capita,m3/inhab, E,15.51
Yemen, Dependency ratio, %, I, 
Yemen, Desalinated water produced,10^9 m3/year, I,0.03
Yemen, Direct use of treated municipal wastewater,10^9 m3/year, I,0.01
Yemen, Fresh groundwater withdrawal,10^9 m3/year, I,2.53
Yemen, Fresh surface water withdrawal,10^9 m3/year, I,1.04
Yemen, Groundwater produced internally,10^9 m3/year, I,1.5
Yemen, Groundwater: accounted inflow,10^9 m3/year, I, 
Yemen, Groundwater: accounted outflow to other countries,10^9 m3/year, I, 
Yemen, Groundwater: entering the country (total),10^9 m3/year, I, 
Yemen, Groundwater: leaving the country to other countries (total),10^9 m3/year, I, 
Yemen, Industrial water withdrawal,10^9 m3/year, I,0.07
Yemen, Industrial water withdrawal as % of total water withdrawal, %, I,1.82
Yemen, Interannual variability (WRI), , I,4.9
Yemen, Irrigation water requirement,10^9 m3/year, I,1.77
Yemen, Long-term average annual precipitation in depth, mm/year, I,167
Yemen, Long-term average annual precipitation in volume,10^9 m3/year, I,88.17
Yemen,MDG 7.5. Freshwater withdrawal as % of total renewable water resources, %, I,169.76
Yemen, Municipal water withdrawal,10^9 m3/year, I,0.27
Yemen, Municipal water withdrawal as % of total withdrawal, %, I,7.43
Yemen, National Rainfall Index (NRI), mm/year, I,232.7
Yemen, Number of municipal wastewater treatment facilities, , I,20
Yemen, Overlap between surface water and groundwater,10^9 m3/year, I,1.4
Yemen, Overlap: between surface water and groundwater,10^9 m3/year, I,1.4
Yemen, Produced municipal wastewater,10^9 m3/year, I,0.13
Yemen,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3, E,62.31
Yemen,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3, E,0.67
Yemen,SDG 6.4.1. Services Water Use Efficiency,US$/m3, E,46.42
Yemen,SDG 6.4.1. Water Use Efficiency,US$/m3, I,5.19
Yemen,SDG 6.4.2. Water Stress, %, I,169.76
Yemen, Seasonal variability (WRI), , I,2.4
Yemen, Surface water produced internally,10^9 m3/year, I,2
Yemen, Surface water: accounted flow of border rivers,10^9 m3/year, I, 
Yemen, Surface water: accounted inflow,10^9 m3/year, I, 
Yemen, Surface water: entering the country (total),10^9 m3/year, I, 
Yemen, Surface water: inflow not submitted to treaties,10^9 m3/year, I, 
Yemen, Surface water: inflow secured through treaties,10^9 m3/year, I, 
Yemen, Surface water: inflow submitted to treaties,10^9 m3/year, I, 
Yemen, Surface water: outflow to other countries secured through treaties,10^9 m3/year, I, 
Yemen, Surface water: total external renewable,10^9 m3/year, I, 
Yemen, Surface water: total flow of border rivers,10^9 m3/year, I, 
Yemen, Total dam capacity,km3, E,0.46
Yemen, Total freshwater withdrawal,10^9 m3/year, I,3.56
Yemen, Total internal renewable water resources (IRWR),10^9 m3/year, I,2.1
Yemen, Total internal renewable water resources per capita,m3/inhab/year, E,70.41
Yemen, Total renewable groundwater,10^9 m3/year, I,1.5
Yemen, Total renewable surface water,10^9 m3/year, I,2
Yemen, Total renewable water resources,10^9 m3/year, I,2.1
Yemen, Total renewable water resources per capita,m3/inhab/year, E,70.41
Yemen, Total water withdrawal,10^9 m3/year, I,3.56
Yemen, Total water withdrawal per capita,m3/inhab/year, E,119.53
Yemen, Treated municipal wastewater,10^9 m3/year, I,0.05
Yemen, Water resources: total external renewable,10^9 m3/year, I, 
Zimbabwe, Agricultural water withdrawal,10^9 m3/year, I,3.04
Zimbabwe, Agricultural water withdrawal as % of total renewable water resources, %, I,15.21
Zimbabwe, Agricultural water withdrawal as % of total water withdrawal, %, I,80.64
Zimbabwe, Area equipped for irrigation by direct use of treated municipal wastewater,1000 ha, I,2.6
Zimbabwe, Collected municipal wastewater,10^9 m3/year, I, 
Zimbabwe, Dam capacity per capita,m3/inhab, E,6723.44
Zimbabwe, Dependency ratio, %, I,38.7
Zimbabwe, Direct use of agricultural drainage water,10^9 m3/year, I, 
Zimbabwe, Direct use of treated municipal wastewater,10^9 m3/year, I,0.01
Zimbabwe, Direct use of treated municipal wastewater for irrigation purposes,10^9 m3/year, I,0.01
Zimbabwe, Environmental Flow Requirements,10^9 m3/year, I,9.35
Zimbabwe, Exploitable: regular renewable groundwater,10^9 m3/year, I,1.5
Zimbabwe, Fresh groundwater withdrawal,10^9 m3/year, I,1.06
Zimbabwe, Fresh surface water withdrawal,10^9 m3/year, I,2.72
Zimbabwe, Groundwater produced internally,10^9 m3/year, I,6
Zimbabwe, Groundwater: accounted inflow,10^9 m3/year, I, 
Zimbabwe, Groundwater: entering the country (total),10^9 m3/year, I, 
Zimbabwe, Industrial water withdrawal,10^9 m3/year, I,0.08
Zimbabwe, Industrial water withdrawal as % of total water withdrawal, %, I,2.16
Zimbabwe, Interannual variability (WRI), , I,3.1
Zimbabwe, Irrigation water requirement,10^9 m3/year, I,0.84
Zimbabwe, Irrigation water withdrawal,10^9 m3/year, I,2.93
Zimbabwe, Long-term average annual precipitation in depth, mm/year, I,657
Zimbabwe, Long-term average annual precipitation in volume,10^9 m3/year, I,256.73
Zimbabwe,MDG 7.5. Freshwater withdrawal as % of total renewable water resources, %, I,18.86
Zimbabwe, Municipal water withdrawal,10^9 m3/year, I,0.65
Zimbabwe, Municipal water withdrawal as % of total withdrawal, %, I,17.21
Zimbabwe, National Rainfall Index (NRI), mm/year, I,722.5
Zimbabwe, Not treated municipal wastewater,10^9 m3/year, I,0.1
Zimbabwe, Number of municipal wastewater treatment facilities, , I,137
Zimbabwe, Overlap between surface water and groundwater,10^9 m3/year, I,5
Zimbabwe, Overlap: between surface water and groundwater,10^9 m3/year, I,5
Zimbabwe, Produced municipal wastewater,10^9 m3/year, I,0.14
Zimbabwe,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3, E,47.29
Zimbabwe,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3, E,0.04
Zimbabwe,SDG 6.4.1. Services Water Use Efficiency,US$/m3, E,19.86
Zimbabwe,SDG 6.4.1. Water Use Efficiency,US$/m3, I,4.47
Zimbabwe,SDG 6.4.2. Water Stress, %, E,35.41
Zimbabwe, Seasonal variability (WRI), , I,3.7
Zimbabwe, Surface water produced internally,10^9 m3/year, I,11.26
Zimbabwe, Surface water: accounted flow of border rivers,10^9 m3/year, I,7.74
Zimbabwe, Surface water: accounted inflow,10^9 m3/year, I,7.74
Zimbabwe, Surface water: entering the country (total),10^9 m3/year, I, 
Zimbabwe, Surface water: inflow not submitted to treaties,10^9 m3/year, I, 
Zimbabwe, Surface water: inflow secured through treaties,10^9 m3/year, I, 
Zimbabwe, Surface water: inflow submitted to treaties,10^9 m3/year, I, 
Zimbabwe, Surface water: leaving the country to other countries (total),10^9 m3/year, I,14.14
Zimbabwe, Surface water: outflow to other countries not submitted to treaties,10^9 m3/year, I,14.14
Zimbabwe, Surface water: outflow to other countries secured through treaties,10^9 m3/year, I, 
Zimbabwe, Surface water: outflow to other countries submitted to treaties,10^9 m3/year, I, 
Zimbabwe, Surface water: total external renewable,10^9 m3/year, I,7.74
Zimbabwe, Surface water: total flow of border rivers,10^9 m3/year, I,39.9
Zimbabwe, Total dam capacity,km3, E,99.93
Zimbabwe, Total exploitable water resources,10^9 m3/year, I,1.5
Zimbabwe, Total freshwater withdrawal,10^9 m3/year, I,3.77
Zimbabwe, Total internal renewable water resources (IRWR),10^9 m3/year, I,12.26
Zimbabwe, Total internal renewable water resources per capita,m3/inhab/year, E,824.87
Zimbabwe, Total renewable groundwater,10^9 m3/year, I,6
Zimbabwe, Total renewable surface water,10^9 m3/year, I,19
Zimbabwe, Total renewable water resources,10^9 m3/year, I,20
Zimbabwe, Total renewable water resources per capita,m3/inhab/year, E,1345.63
Zimbabwe, Total water withdrawal,10^9 m3/year, I,3.77
Zimbabwe, Total water withdrawal per capita,m3/inhab/year, E,253.74
